Quote Date,Solicitation #,Quote #,UPC Code,NSN,MFR NAME,MFR Address,City,State / Province,Country,Zip Code,"Product Type D - Domestic End Products | Q - Qualifying Country End Products | NQ - Non-Qualifying Country End Products | O - Other Foreign End Products | N - Free Trade Agreement Country End Products | C - Canadian End Products | DE - Designated Country End Product | ND - Non-Designated Country End Products",MFR Part Number,MFR Cage Code,SKU,Product Title,Product Description,*Quantity,Unit of Measure,WeightUnit,Vendor Wholesale Unit Price,Vendor Wholesale Total Price,Vendor Wholesale FAT UNIT PRICE,Total FAT COGS,Sub - Total FAT Contract Price,Total Quoted Unit Price,Sub - Total Contract Price,Grand Total Contract Price,Contract Profit
8/17/22 0:00,1112260,Travis Smith <TSmith@lighthouselouisiana.org>,8540014940911,8540-01-494-0911,National Industries For the Blind,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,8540014940911,83421,8540014940911,Single-Fold Paper Towel,Single-Fold Paper Towel - 100 percent PCRM - 250 per Bundle - 16/Box,1;200.00,BOX of 16,8540014940911,36.04,"43,248.00",0,0,0,38.84,"46,608.00","46,608.00","3,360.00"
8/17/22 0:00,SPE8E822T3644,SR GLOBAL INDUSTRIAL Q#667276SP,N/A,4120-01-431-9353,PORTACOOL LLC,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,PACJS2501A1,4N0X9,4120014319353,COOLER AIR,COOLER AIR,14,EACH,55 POUNDS,"2,789.00","39,046.00",0,0,0,"7,275.94","101,863.16","101,863.16","62,817.16"
8/17/22 0:00,SPE7M122U1559,SR - MIDWEST FIBERGLASS ,N/A,9320-01-037-6369,MIDWEST FIBERGLASS,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,MIL-G-1149,6A252,9320010376369,RUBBER,RUBBER,576,SHEET,3 POUNDS,26.95,"15,523.20",0,0,0,64.92,"37,393.92","37,393.92","21,870.72"
8/31/22 0:00,SPE7M222T6323,SR - BROOKFIELD WIRE,N/A,9505-00-554-1678,BROOKFIELD WIRE,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,MS20995-NC63,94129,9505005541678,WIRE; NONELECT,WIRE; NONELECT,332,SPOOL,5 POUNDS,177.45,"58,913.40",0,0,0,208.98,"69,381.36","69,381.36","10,467.96"
8/17/22 0:00,SPE8E522T3997,SR - R3 SAFETY ,N/A,4240-01-298-9317,HONEYWELL,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,32-000100-0000,39SU9,4240012989317,FOUNTAIN; EYE,FOUNTAIN; EYE,28,EACH,18.35 POUNDS,273.43,"7,656.04",0,0,0,685.98,"19,207.44","19,207.44","11,551.40"
8/17/22 0:00,SPE4A622T21FW,SR - JAMES IPPOLITO CO INC,N/A,3110-01-165-2528,SIKORSKY AIRCRAFT,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,70250-34072-103,96458,3110011652528,SEAT; BEARING,SEAT;BEARING,119,EACH,5 POUNDS,295,"35,105.00","1,500.00","1,500.00","4,500.00",651.6,"77,540.40","82,040.40","45,435.40"
8/17/22 0:00,SPE7M122T651U,SR - JANEL INDUSTRIAL,N/A,4320-01-622-0734,JOHN CRANE INC,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,M196794,71724,4320016220734,SEAL ASSEMBLY,SEAL ASSEMBLY,2,EACH,5 POUNDS,"12,650.00","25,300.00",0,0,0,"27,941.32","55,882.64","55,882.64","30,582.64"
8/17/22 0:00,SPE8EE22T1944,SR - JANEL INDUSTRIES INC,N/A,4930-01-617-3375,SPOKANE INDUSTRIES,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,AGE400S-GP12VDC,66144,4930016173375,FUEL SERVICING UNIT,FUEL SERVICING UNIT,1,EACH,100 POUNDS,"78,750.00","78,750.00",0,0,0,"189,000.00","189,000.00","189,000.00","110,250.00"
8/17/22 0:00,SPE8EN22T3050,BlueDogSupplies,N/A,7025-01-456-0446,HEWLETT-PACKARD,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,M806DN,28480,7025014560446,PRINTER;AUTOMATIC D,PRINTER;AUTOMATIC D,3,EACH,25 Pounds,"4,065.20","12,195.60",0,0,0,"4,878.24","14,634.72","14,634.72","2,439.12"
8/22/22 0:00,SPE8E522T4214,SR - RANGE SYSTEMS Q#25419,N/A,9320-01-565-6156,RANGE SYSTEMS INC,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,RP1000,08QN6,9320015656156,BLOCK; RUBBER,BLOCK; RUBBER,1;517.00,EACH,5 POUNDS,49.75,"75,470.75",0,0,0,114.81,"174,166.77","174,166.77","98,696.02"
8/22/22 0:00,SPE4A522T364N,SR - ADEPT FASTENERS,N/A,5310-01-456-2289,BRISTOL,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,HS4133V8,27238,5310014562289,NUT; SELF-LOCKING,NUT; SELF-LOCKING,4;211.00,EACH,2 POUNDS,42.9,"180,651.90",0,0,0,89.61,"377,347.71","377,347.71","196,695.81"
8/22/22 0:00,SPE8E922T4237,SR - PARAGON DEFENSE SOLUTIONS,N/A,1740-01-323-6037,PARAGON DEFENSE,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,4570,20166,1740013236037,CRADLE; BOMB,CRADLE; BOMB,800,EACH,15 POUNDS,158,"126,400.00",0,0,0,348.99,"279,192.00","279,192.00","152,792.00"
8/22/22 0:00,SPE7M522T617V,SR - JANEL INDUSTRIAL,N/A,5935-01-058-1266,TE CONNECTIVITY,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,MTCB2X-XXX-205,6090,5935010581266,CONNECTOR,CONNECTOR,337,EACH,5 POUNDS,70,"23,590.00",0,0,0,145.52,"49,040.24","49,040.24","25,450.24"
8/22/22 0:00,SPE7M522T622Q,SR - JANEL INDUSTRIAL,N/A,5999-01-396-1046,TE CONNNECTIVITY,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,D-602-1111,6090,5999013961046,CONTACT,CONTACT,201,EACH,5 POUNDS,73.25,"14,723.25",0,0,0,153,"30,753.00","30,753.00","16,029.75"
8/22/22 0:00,SPE7L322T02R2,SR - JANEL INDUSTRIAL,N/A,3040-01-532-3296,HIAB USA INC,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,496-3750,34914,3040015323296,CYLINDER; ASSEMBLY,CYLINDER ASSEMBLY,4,EACH,5 POUNDS,"3,525.00","14,100.00",0,0,0,"7,398.27","29,593.08","29,593.08","15,493.08"
8/22/22 0:00,SPE7M122T634T,SR - JANEL INDUSTRIAL,N/A,6020-01-425-9730,FIBER SYSTEMS,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,6877804-10,0YPM2,6020014259730,CABLE,CABLE,29,EACH,5 POUNDS,"1,115.00","32,335.00",0,0,0,"2,462.81","71,421.49","71,421.49","39,086.49"
8/22/22 0:00,SPE4A622T19BA,SR - JANEL INDUSTRIAL,N/A,6150-01-314-2374,ALLIED SYSTEMS CONTROLS,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,8954776-10 ,1XC80,6150013142374,CABLE,CABLE,49,EACH,5 POUNDS,675,"33,075.00",0,0,0,"1,490.94","73,056.06","73,056.06","39,981.06"
8/22/22 0:00,SPE4A722T426W,SR - JANEL INDUSTRIAL,N/A,1560-01-039-4293,AJ ASSOCIATES MANUFACT,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,65-209551-1 ,3Z260,1560010394293,SHAFT,SHAFT,3,EACH,5 POUNDS,"8,325.00","24,975.00",0,0,0,"18,388.26","55,164.78","55,164.78","30,189.78"
8/23/22 0:00,SPE7M522T622G,SR - TEQUIPMENT Q# 2268638,N/A,6625-01-460-7608,FLUKE,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,375FC,89536,6625014607608,MULTIMETER,MULTIMETER,33,EACH,1.65 POUNDS,436.83,"14,415.39",0,0,0,964.87,"31,840.71","31,840.71","17,425.32"
8/23/22 0:00,SPE7M522T594R,SR - JANEL INDUSTRIAL,N/A,5935-01-283-2954,TE CONNECTIVITY,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,RSM09-12-14P-023,11139,5935012832954,CONNECTOR,CONNECTOR,74,EACH,5 POUNDS,433.57,"32,084.18",0,0,0,957.67,"70,867.58","70,867.58","38,783.40"
8/23/22 0:00,SPE4A622T22EX,SR - MEND SOURCING SOLUTIONS,N/A,5306-01-462-2844,SPS TECHNOLOGIES,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,AIC687-14D79,6725,5306014622844,BOLT; CLOSE,BOLT; CLOSE,164,EACH,2 POUNDS,149.2,"24,468.80",0,0,0,351.93,"57,716.52","57,716.52","33,247.72"
8/23/22 0:00,SPE7M822T5790,SR - EMPIRE AVIONICS CORP,N/A,5930-00-917-8328,SAFRAN POWER,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,H11-1232 ,81640,5930009178328,SWITCH; SENSITIVE,SWITCH; SENSITIVE,157,EACH,15 POUNDS,424.95,"66,717.15",0,0,0,862.14,"135,355.98","135,355.98","68,638.83"
8/24/22 0:00,SPE7MC22T384G,SR - ORS NASCO Q# 20737218-00,N/A,4940-01-678-4885,3M COMPANY,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,16585,76381,4940016784885,AIR NOZZLE; SPRAY GUN,AIR NOZZLE; SPRAY GUN,5;262.00,EACH,2 POUNDS,5.83,"30,677.46",0,0,0,11.89,"62,565.18","62,565.18","31,887.72"
8/24/22 0:00,SPE7L322T01L3,SR - JANEL INDUSTRIAL,N/A,2540-01-591-7135,TROY TUBE MANUFACTURING,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,13024521,3R148,2540015917135,FOOT REST,FOOT REST,149,EACH,2 POUNDS,362.5,"54,012.50",0,0,0,739.06,"110,119.94","110,119.94","56,107.44"
8/24/22 0:00,SPE4A622T22JV,SR - JANEL INDUSTRIAL,N/A,5307-01-567-5383,ROBERTSON ENTERPRISES,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,13017972,0SH46,5307015675383,STUD; PLAIN,STUD; PLAIN,434,EACH,5 POUNDS,107.5,"46,655.00",0,0,0,226.7,"98,387.80","98,387.80","51,732.80"
8/9/22 0:00,SPE7L322T971B,SR - MCMASTER-CARR Q# 288994,N/A,5340-01-483-4610,MCMASTER-CARR,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,1437A2,07BY4,5340014834610,LATCH; MORTISE,LATCH; MORTISE,46,EACH,2 POUNDS,25.08,"1,153.68",0,0,0,55.37,"2,547.02","2,547.02","1,393.34"
8/24/22 0:00,SPE4A622T19NA,SR - JANEL INDUSTRIAL,N/A,6240-00-145-1161,PACIFIC CUSTOM COMPONENTS,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,Q4559X,5AGY0,6240001451161,LAMP,LAMP,608,EACH,2 POUNDS,22.57,"13,722.56",0,0,0,46.47,"28,253.76","28,253.76","14,531.20"
8/24/22 0:00,SPE4A622U1890,SR - JANEL INDUSTRIAL,N/A,3120-01-202-6931,DESIGN ENGINEERING MGMT,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,69-71218-1,3F6L4 ,3120012026931,BUSHING; SLEEVING,BUSHING; SLEEVE,1;069.00,EACH,2 POUNDS,37.57,"40,162.33",0,0,0,79.23,"84,696.87","84,696.87","44,534.54"
8/24/22 0:00,SPE4A622T23WP,SR - TITAN INTL,N/A,5310-01-517-9290,TITAN INTL,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,03-19648-00,20076,5310015179290,NUT; SELF-LOCKING,NUT;SELF-LOCKING,5;122.00,EACH,1 POUND,4.54,"23,253.88",0,0,0,9.57,"49,017.54","49,017.54","25,763.66"
8/24/22 0:00,SPE4A622T24QC ,SR - JANEL INDUSTRIAL,N/A,1440-01-308-5446 ,AJ ASSOCIATES MANUFACTURING,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,29-47422-1 ,3Z260,1440013085446,LEVELING RING,LEVELING RING,22,EACH,2 POUNDS,"1,235.00","27,170.00","1,600.00","1,600.00","1,806.08","2,604.37","57,296.14","59,102.22","30,332.22"
8/24/22 0:00,SPE8E822Q0205,SR - MIDWEST PROFESSIONAL REP ,N/A,4510-01-270-4989,HATCO CORP,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,05-30-009,20087,4510012704989,STRAINER WASTE,STRAINER WASTE,16,EACH,5 POUNDS,52,832,0,0,0,114.86,"1,837.76","1,837.76","1,005.76"
8/24/22 0:00,SPE8E822T3873,SR-MIDWEST PROFESSIONAL REP,N/A,4520-01-560-0835,HATCO CORP,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,3CS-4B-480-3PH,20087,4520015600835,HEATER; WATER,HEATER; WATER,1,EACH,30 POUNDS,"1,807.30","1,807.30",0,0,0,"4,208.84","4,208.84","4,208.84","2,401.54"
8/26/22 0:00,SPE7L722T5254,SR - STORTRONICS Q#1004706,N/A,6135-01-196-2134,PANASONIC,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,BR-2/3AT2SPN,61058,6135011962134,BATTERY; NONELECT,BATTERY; NONELECT,177,EACH,13.61 G OR 0.03 POUNDS,9.15,"1,619.55",0,0,0,21.13,"3,740.01","3,740.01","2,120.46"
8/26/22 0:00,SPE8E522T4504,SR - ORS NASCO Q# 20741055-00,N/A,4240-01-508-6066,SUREWAX USA INC,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,46148,77852,4240015086066,HELMET,HELMET,54,EACH,2.8 POUNDS,343.09,"18,526.86",0,0,0,757.82,"40,922.28","40,922.28","22,395.42"
8/26/22 0:00,SPE8EE22T2063,SR - ORS NASCO Q#20741159-00,N/A,4930-00-678-7374,LINCOLN INDUSTRIAL,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,5852,1PL57,4930006787374,COUPLING,COUPLING,560,EACH,1 POUND,5.65,"3,164.00",0,0,0,12.48,"6,988.80","6,988.80","3,824.80"
8/26/22 0:00,SPE8E822Q0210,SR - ORS NASCO Q#20741223-00,N/A,4510-01-280-9048,GOJO INDUSTRIAL,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,9034,2905,4510012809048,DISPENSER,DISPENSER,1,EACH,1.5 POUNDS,22.1,22.1,0,0,0,77.54,77.54,77.54,55.44
8/26/22 0:00,SPE4A722T457Q,SR - ZORO Q# 337739,N/A,5975-01-120-1088,PANDUIT CORP,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,PRT12EH-C0,6383,5975011201088,STRAP,STRAP,258,PACK OF 100 EA,5 POUNDS,329.89,"85,111.62",0,0,0,728.66,"187,994.28","187,994.28","102,882.66"
8/26/22 0:00,SPE7M322T043L,SR - JANEL INDUSTRIAL,N/A,4720-01-426-7865,WESTFLEX,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,WHGP-U64J-34,1GW19,4720014267865,HOSE,HOSE,2,EACH,2 POUNDS,"10,700.00","21,400.00",0,0,0,"23,634.16","47,268.32","47,268.32","25,868.32"
8/29/22 0:00,SPE8E722T3450,SR - ZORO Q# 338147,N/A,6230-01-663-4886,STREAMLIGHT INC,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,68300,56654,6230016634886,FLASHLIGHT,FLASHLIGHT,490,EACH,2 POUNDS,33.98,"16,650.20",0,0,0,75.73,"37,107.70","37,107.70","20,457.50"
8/29/22 0:00,SPE8E522T4459,SR - ZORO Q# 338174,N/A,3433-01-094-7071,VICTOR EQUIPMENT,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,0330-0002,63026,3433010947071,TIP,TIP,166,EACH,0.1 POUNDS,14.91,"2,475.06",0,0,0,33.23,"5,516.18","5,516.18","3,041.12"
8/29/22 0:00,SPE7L322T04N7,SR - PARTS TOWN,N/A,5330-01-654-5244,BLODGETT,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,52475,7695,5330016545244,SEAL,SEAL,88,EACH,2 POUNDS,78,"6,864.00",0,0,0,173.85,"15,298.80","15,298.80","8,434.80"
8/29/22 0:00,SPE8EN22T2882,SR - TOTOWA SYSTEMS INC KK082922-NMS,N/A,7025-01-659-5984,BUFFALO TECHNOLOGY,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,BRXL-PT6U2VB,4K6V5,7025016595984,DISK,DISK,129,EACH,0.5 POUNDS,102.97,"13,283.13",0,0,0,227.44,"29,339.76","29,339.76","16,056.63"
8/29/22 0:00,SPE7MC22U0205,SR - MSC DIRECT Q# 26371996,N/A,4820-01-545-4116,WIKA HOLDING LP,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,9698935,61049,4820015454116,VALVE,VALVE,143,EACH,0.2 POUNDS,93.74,"13,404.82",0,0,0,207.05,"29,608.15","29,608.15","16,203.33"
8/29/22 0:00,SPE8EN22T3138,Jay Burrell <JBurrell@tri-industries.org>,7045016863539,7045-01-686-3539,HEWLETT-PACKARD,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,W2023X,28480 - 3JLM2,7045016863539,CARTRIDGE; TONER,CARTRIDGE; TONER,91,7045016863539,7045016863539,75.5,"6,870.50",0,0,0,159.13,"14,480.83","14,480.83","7,610.33"
8/30/22 0:00,SPE8EN22T3189,SR - SUPERWARE HOUSE,N/A,7025-01-601-3114,HP,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,Z9H48AA#ABA,28480,7025016013114,KEYBOARD DATA ENTRY,KEYBOARD DATA ENTRY,5,EACH,1.32 POUNDS,49.74,248.7,0,0,0,181.99,909.95,909.95,661.25
8/30/22 0:00,SPE4A022T4009,SR - TCH,N/A,5315-01-361-9033,SOUTH CO INC,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,LG-8CT800-1100,SV287,5315013619033,PIN,PIN,40,EACH,0.19 POUNDS,36.56,"1,462.40",0,0,0,80.75,"3,230.00","3,230.00","1,767.60"
8/31/22 0:00,SPE7L322U3830,SR - INDEPENDENT HARDWARE INC,N/A,5340-01-418-3432,WICHARD INC,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,2327,0KWT7,5340014183432,SNAP HOOK,SNAP HOOK,373,EACH,0.5 POUNDS,42.55,"15,871.15",0,0,0,102.49,"38,228.77","38,228.77","22,357.62"
8/31/22 0:00,SPE7L322U3811,SR - PROP SHAFT SUPPLY INC Q#18791,N/A,2520-01-106-0125,PROP SHAFT SUPPLY INC,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,12307600,1R7A5,2520011060125,REPAIR KIT FAN,REPAIR KIT FAN,512,EACH,5 POUNDS,82.73,"42,357.76",0,0,0,173.63,"88,898.56","88,898.56","46,540.80"
8/31/22 0:00,SPE3SE22T1468,SR - PARTS TOWN,N/A,7310-01-553-0146,BUNN O MATIC CORP,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,24785.0002,25626,7310015530146,GALLEY KIT,GALLEY KIT,1,EACH,2 POUNDS,181.1,181.1,0,0,0,599.22,599.22,599.22,418.12
8/31/22 0:00,SPE3SE22Q0400,SR - ORS NASCO,N/A,4110-01-485-3658,IGLOO PRODUCTS,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,44679,1EZG9,4110014853658,CHEST ICE,CHEST ICE,200,BOX 2 EACH PER BOX,7.1 POUNDS,93.37,"18,674.00",0,0,0,208.1,"41,620.00","41,620.00","22,946.00"
8/31/22 0:00,SPE8E522Q0675,SR - ORS NASCO,N/A,4240-01-417-3583,JACKSON SAFETY,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,46129,74936,4240014173583,HELMET,HELMET,229,EACH,1.2 POUNDS,127.69,"29,241.01",0,0,0,265.44,"60,785.76","60,785.76","31,544.75"
8/31/22 0:00,SPE7L322T04K2,SR - UMPCO INC Q# 420977,N/A,5340-01-340-5204,UMPCO INC,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,ST1540-05,18076,5340013405204,CLAMP; LOOP,CLAMP. LOOP,10;098.00,EACH,0.2 POUNDS,2.23,"22,518.54",0,0,0,4.75,"47,965.50","47,965.50","25,446.96"
9/2/22 0:00,SPE4A622T24EU,SR - UR SOURCE,N/A,5970-01-363-8394,DOW SILCONES CORP,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,DC-3140-MS-3   ,71984,5970013638394,INSULATING COMPOUND,INSULATING COMPOUND,404,TUBE [3 OZ PER TUBE],1 POUND,40.96,"16,547.84",0,0,0,85.97,"34,731.88","34,731.88","18,184.04"
9/2/22 0:00,SPE4A622T13SD,SR - MXR IMAGING,N/A,6635-00-466-0306,CARESTREAM HEALTH,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,505-7740,4QX22,6635004660306,FILM; RADIOGRAPHIC,FILM; RADIOGRAPHIC,1,BOX [50 EACH PER BOX],10 POUNDS,"1,129.34","1,129.34",0,0,0,"4,188.50","4,188.50","4,188.50","3,059.16"
9/2/22 0:00,SPE4A722T475Z,SR - DB ROBERTS COMPANY Q# CXZN81,N/A,5365-01-127-8177,SOUTHCO,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,82-32-101-20,94222,5365011278177,SHIM,SHIM,4;167.00,EACH,1 POUND,0.06,250.02,0,0,0,0.13,541.71,541.71,291.69
9/2/22 0:00,SPE4A622T26PH,SR - DB ROBERTS COMPANY INC Q#CXZN81,N/A,5310-00-880-9344,SOUTH CO INC,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,12-11014-12,94222,5310008809344,WASHER; LOCK,WASHER; LOCK,1;112.00,EACH,0.01 POUND,0.14,155.68,0,0,0,0.34,378.08,378.08,222.4
9/6/22 0:00,SPE8E522T4250,SR - GLOBAL INDUSTRIAL,N/A,3439-00-262-2654,ESAB GROUP INC,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,SW-14 5/32X14IN 1LB,84021,3439002622654,ELECTRODE; WELDING,ELECTRODE; WELDING,51,CONTAINER,50 POUNDS,30.07,"1,533.57",0,0,0,70.33,"3,586.83","3,586.83","2,053.26"
9/6/22 0:00,SPE7M222T7202,SR - ORS NASCO,N/A,3431-00-306-9595,WELDCRAFT,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,53N64,64173,3431003069595,COLLECT WELDING,COLLECT WELDING,3;744.00,EACH,0.2 POUNDS,1.01,"3,781.44",0,0,0,2.33,"8,723.52","8,723.52","4,942.08"
9/6/22 0:00,SPE7M322T051R,SR - ORS NASCO,N/A,4730-01-434-4027,ALEMITE LLC,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,1966-S,0FKM1,4730014344027,LUBRICATION,LUBRICATION,1;086.00,EACH,0.5 POUNDS,0.93,"1,009.98",0,0,0,2.06,"2,237.16","2,237.16","1,227.18"
9/6/22 0:00,SPE4A722U0630,SR - ANILLO INDUSTRIES INC,N/A,5365-01-146-7671,ANILLO INDUSTRIES INC,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,AS-36-C816L,10630,5365011467671,SHIM,SHIM,1;231.00,EACH,5 POUNDS,5.5,"6,770.50",0,0,0,12.42,"15,289.02","15,289.02","8,518.52"
9/6/22 0:00,SPE7L322T05Q1,SR - TCH WEB,N/A,3040-01-582-3150,SOUTHCO ,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,SW3DPS-C2-33-35,4F9V8,3040015823150,LEVER,LEVER,6,EACH,.403 POUNDS,18.9,113.4,0,0,0,54.96,329.76,329.76,216.36
9/6/22 0:00,SPE7L122T559B,SR - AUSTIN HARDWARE SUPPLY INC,N/A,5340-01-342-7065,SOUTH CO INC,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,E6-10-501-20,94222,5340013427065,HINGE,HINGE,90,EACH,0.11 POUNDS,8.69,782.1,0,0,0,20.06,"1,805.40","1,805.40","1,023.30"
9/6/22 0:00,SPE7M222T7038,SR - AUSTIN HARDWARE SUPPLY INC,N/A,5340-00-060-1021,SOUTHCO INC,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,14-10-13-11,94222,5340000601021,LATCH; RIM,LATCH; RIM,425,EACH,0.10 POUNDS,13.58,"5,771.50",0,0,0,30.67,"13,034.75","13,034.75","7,263.25"
9/6/22 0:00,SPE7L122T551X,SR - AUSTIN HARDWARE SUPPLY INC,N/A,5340-01-105-2287,SOUTHCO INC,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,F6-20-D1B38NR,94222,5340011052287,BOLT; BARREL,BOLT; BARREL,96,EACH,0.9 POUNDS,20.08,"1,927.68",0,0,0,45.96,"4,412.16","4,412.16","2,484.48"
9/6/22 0:00,SPE4A622T27ZX,SR - AUSTIN HARDWARE SUPPLY INC,N/A,5325-00-491-1402,SOUTHCO INC,2222 CHEROKEE STREET - 1ST FLOOR,ST. LOUIS,MISSOURI,UNITED STATES,63118,D,56-10-801-10,94222,5325004911402,STUD,STUD,174,EACH,0.05 POUNDS,9.25,"1,609.50",0,0,0,21.28,"3,702.72","3,702.72","2,093.22"
